ingredient_name,ingredient_id,base_category,function_id,function_tag_jp,function_tag_en,function_tag_cn,product_count_pair,product_count_ingredient,popularity_score,recommendation_score
パイナップル由来グルコシルセラミド,ING-0035,セラミド,F05,体脂肪,Body Fat,体脂肪,1,57,19,64
DAGE(ジアシルグリセリルエーテル),ING-0576,DAGE(ジアシルグリセリルエ,F09,睡眠,Sleep Quality,睡眠质量,1,1,19,17
DAGE(ジアシルグリセリルエーテル),ING-0576,DAGE(ジアシルグリセリルエ,F10,リラックス,Stress Relief,放松减压,1,1,19,17
DAGE(ジアシルグリセリルエーテル),ING-0576,DAGE(ジアシルグリセリルエ,F11,疲労感,Anti-Fatigue,抗疲劳,1,1,19,17
ビフィズス菌 BB536,ING-0246,乳酸菌・プロバイオティクス,F05,体脂肪,Body Fat,体脂肪,1,3,19,27
パプリカ由来キサントフィル,ING-0577,パプリカキサントフィル,F05,体脂肪,Body Fat,体脂肪,1,1,19,17
パプリカ由来キサントフィル,ING-0577,パプリカキサントフィル,F15,肌の健康,Skin Health,皮肤健康,1,1,19,17
パプリカ由来キサントフィル,ING-0577,パプリカキサントフィル,F17,抗酸化,Antioxidant,抗氧化,1,1,19,17
サケ鼻軟骨由来プロテオグリカン,ING-0009,プロテオグリカン,F14,目の健康,Eye Health,眼部健康,1,129,19,68
サケ鼻軟骨由来非変性II型コラーゲン,ING-0063,コラーゲン,F10,リラックス,Stress Relief,放松减压,1,30,19,56
サケ鼻軟骨由来非変性II型コラーゲン,ING-0063,コラーゲン,F14,目の健康,Eye Health,眼部健康,1,30,19,56
ルテイン,ING-0002,ルテイン,F12,骨の健康,Bone Health,骨骼健康,1,254,19,68
ルテイン,ING-0002,ルテイン,F13,関節,Joint Health,关节健康,1,254,19,68
ゼアキサンチン,ING-0007,ルテイン,F12,骨の健康,Bone Health,骨骼健康,1,151,19,68
ゼアキサンチン,ING-0007,ルテイン,F13,関節,Joint Health,关节健康,1,151,19,68
DHA・EPA,ING-0034,魚油（DHA・EPA）,F06,コレステロール,Cholesterol,胆固醇,1,59,19,65
DHA・EPA,ING-0034,魚油（DHA・EPA）,F20,血流,Blood Circulation,血液循环,1,59,19,65
越後白雪茸由来ピロールアルカロイド(4-(2-ホルミル-5-ヒドロキシメチル-ピロール-1-イル)酪酸として),ING-0580,越後白雪茸ピロールアルカロイド,F21,肝機能,Liver Health,肝脏健康,1,1,19,17
βラクトリン,ING-0383,βラクトリン,F08,集中力,Concentration,专注力,1,2,19,23
L-オルニチン一塩酸塩 GABA L-テアニン,ING-0581,GABA,F09,睡眠,Sleep Quality,睡眠质量,1,1,19,17
L-オルニチン一塩酸塩 GABA L-テアニン,ING-0581,GABA,F10,リラックス,Stress Relief,放松减压,1,1,19,17
L-オルニチン一塩酸塩 GABA L-テアニン,ING-0581,GABA,F11,疲労感,Anti-Fatigue,抗疲劳,1,1,19,17
L-オルニチン一塩酸塩 GABA L-テアニン,ING-0581,GABA,F14,目の健康,Eye Health,眼部健康,1,1,19,17
モノグルコシルルチン,ING-0112,モノグルコシルルチン,F20,血流,Blood Circulation,血液循环,1,12,19,44
モノグルコシルヘスペリジン,ING-0055,モノグルコシルヘスペリジン,F11,疲労感,Anti-Fatigue,抗疲劳,1,36,19,58
モノグルコシルヘスペリジン,ING-0055,モノグルコシルヘスペリジン,F14,目の健康,Eye Health,眼部健康,1,36,19,58
イミダゾールジペプチド(バレニン、カルノシン、アンセリン),ING-0582,イミダゾールジペプチド(バレニ,F10,リラックス,Stress Relief,放松减压,1,1,19,17
イミダゾールジペプチド(バレニン、カルノシン、アンセリン),ING-0582,イミダゾールジペプチド(バレニ,F11,疲労感,Anti-Fatigue,抗疲劳,1,1,19,17
カゼインペプチド,ING-0127,カゼインペプチド,F07,認知機能,Cognitive Function,认知功能,1,11,19,42
カルノシン,ING-0386,カルノシン,F11,疲労感,Anti-Fatigue,抗疲劳,1,2,19,23
EPA・DHA,ING-0053,魚油（DHA・EPA）,F06,コレステロール,Cholesterol,胆固醇,1,38,19,59
EPA・DHA,ING-0053,魚油（DHA・EPA）,F11,疲労感,Anti-Fatigue,抗疲劳,1,38,19,59
EPA・DHA,ING-0053,魚油（DHA・EPA）,F13,関節,Joint Health,关节健康,1,38,19,59
EPA・DHA,ING-0053,魚油（DHA・EPA）,F14,目の健康,Eye Health,眼部健康,1,38,19,59
EPA・DHA,ING-0053,魚油（DHA・EPA）,F17,抗酸化,Antioxidant,抗氧化,1,38,19,59
ヒドロキシチロソール,ING-0583,オリーブ由来成分,F04,中性脂肪,Triglycerides,甘油三酯,1,1,19,17
ヒドロキシチロソール,ING-0583,オリーブ由来成分,F06,コレステロール,Cholesterol,胆固醇,1,1,19,17
ヒドロキシチロソール,ING-0583,オリーブ由来成分,F11,疲労感,Anti-Fatigue,抗疲劳,1,1,19,17
ヒドロキシチロソール,ING-0583,オリーブ由来成分,F13,関節,Joint Health,关节健康,1,1,19,17
ヒドロキシチロソール,ING-0583,オリーブ由来成分,F14,目の健康,Eye Health,眼部健康,1,1,19,17
ヒドロキシチロソール,ING-0583,オリーブ由来成分,F17,抗酸化,Antioxidant,抗氧化,1,1,19,17
アスタキサンチン,ING-0008,アスタキサンチン,F06,コレステロール,Cholesterol,胆固醇,1,133,19,68
アスタキサンチン,ING-0008,アスタキサンチン,F13,関節,Joint Health,关节健康,1,133,19,68
ホスファチジルコリン,ING-0584,ホスファチジルコリン,F07,認知機能,Cognitive Function,认知功能,1,1,19,17
バコパサポニン,ING-0090,バコパサポニン,F20,血流,Blood Circulation,血液循环,1,17,19,48
総バコサイド,ING-0585,総バコサイド,F07,認知機能,Cognitive Function,认知功能,1,1,19,17
ゴマペプチド,ING-0586,ゴマペプチド,F03,血圧,Blood Pressure,血压,1,1,19,17
ブタプラセンタ由来ジペプチド(グリシン-ロイシン、ロイシン-グリシン、グリシン-イソロイシン、イソロイシン-グリシン),ING-0587,プラセンタ,F15,肌の健康,Skin Health,皮肤健康,1,1,19,17
テアニン,ING-0116,テアニン,F10,リラックス,Stress Relief,放松减压,1,12,19,44
EPA・DHA,ING-0053,魚油（DHA・EPA）,F03,血圧,Blood Pressure,血压,1,38,19,59
EPA・DHA,ING-0053,魚油（DHA・EPA）,F20,血流,Blood Circulation,血液循环,1,38,19,59
モノグルコシルヘスペリジン,ING-0055,モノグルコシルヘスペリジン,F01,腸内環境,Gut Health,肠道健康,1,36,19,58
イミダゾールジペプチド,ING-0065,イミダゾールジペプチド,F22,尿酸値,Uric Acid,尿酸水平,1,29,19,55
豚プラセンタ由来ペプチド (グリシン-ロイシン、ロイシン-グリシン),ING-0307,プラセンタ,F15,肌の健康,Skin Health,皮肤健康,1,2,19,23
3-ヒドロキシ-3-メチル酪酸カルシウム,ING-0588,カルシウム,F12,骨の健康,Bone Health,骨骼健康,1,1,19,17
3-ヒドロキシ-3-メチル酪酸カルシウム,ING-0588,カルシウム,F19,筋肉,Muscle Health,肌肉健康,1,1,19,17
ビルベリー由来アントシアニン,ING-0031,ブルーベリー,F09,睡眠,Sleep Quality,睡眠质量,1,61,19,65
生姜由来ポリフェノール(6-ジンゲロール、6-ショウガオール),ING-0589,ブドウ由来成分,F20,血流,Blood Circulation,血液循环,1,1,19,17
ルテインおよびゼアキサンチン,ING-0590,ルテイン,F07,認知機能,Cognitive Function,认知功能,1,1,19,17
ルテインおよびゼアキサンチン,ING-0590,ルテイン,F08,集中力,Concentration,专注力,1,1,19,17
ルテインおよびゼアキサンチン,ING-0590,ルテイン,F14,目の健康,Eye Health,眼部健康,1,1,19,17
還元型コエンザイムQ10,ING-0011,コエンザイムQ10,F19,筋肉,Muscle Health,肌肉健康,1,101,19,68
コーヒー豆由来クロロゲン酸類,ING-0221,コーヒー由来成分,F14,目の健康,Eye Health,眼部健康,1,4,19,30
L-アラビノース,ING-0591,L-アラビノース,F02,血糖値,Blood Sugar,血糖调节,1,1,19,17
L-テアニン,ING-0038,テアニン,F17,抗酸化,Antioxidant,抗氧化,1,55,19,63
機能性関与成分名 乳酸菌NY1301株,ING-0592,乳酸菌・プロバイオティクス,F01,腸内環境,Gut Health,肠道健康,1,1,19,17
イチョウ葉フラボノイド配糖体及びイチョウ葉テルペンラクトン,ING-0275,イチョウ葉,F20,血流,Blood Circulation,血液循环,1,3,19,27
牡蠣肉抽出上清由来3,ING-0593,牡蠣肉抽出上清3,F09,睡眠,Sleep Quality,睡眠质量,1,1,19,17
牡蠣肉抽出上清由来3,ING-0593,牡蠣肉抽出上清3,F10,リラックス,Stress Relief,放松减压,1,1,19,17
牡蠣肉抽出上清由来3,ING-0593,牡蠣肉抽出上清3,F11,疲労感,Anti-Fatigue,抗疲劳,1,1,19,17
5-dihydroxy-4-methoxybenzyl alcohol,ING-0594,5-dihydroxy-4-m,F09,睡眠,Sleep Quality,睡眠质量,1,1,19,17
5-dihydroxy-4-methoxybenzyl alcohol,ING-0594,5-dihydroxy-4-m,F10,リラックス,Stress Relief,放松减压,1,1,19,17
5-dihydroxy-4-methoxybenzyl alcohol,ING-0594,5-dihydroxy-4-m,F11,疲労感,Anti-Fatigue,抗疲劳,1,1,19,17
クリルオイル由来DHA・EPA,ING-0595,魚油（DHA・EPA）,F12,骨の健康,Bone Health,骨骼健康,1,1,19,17
クリルオイル由来DHA・EPA,ING-0595,魚油（DHA・EPA）,F13,関節,Joint Health,关节健康,1,1,19,17
LGG乳酸菌 ※レジスターマークRをで表記しています,ING-0360,乳酸菌・プロバイオティクス,F15,肌の健康,Skin Health,皮肤健康,1,2,19,23
Saccharomyces cerevisiae NK-1,ING-0596,Saccharomyces c,F01,腸内環境,Gut Health,肠道健康,1,1,19,17
プロポリスエキス(指標成分:アルテピリンC、クリフォリン),ING-0597,プロポリスエキス(指標成分:ア,F07,認知機能,Cognitive Function,认知功能,1,1,19,17
プロポリスエキス(指標成分:アルテピリンC、クリフォリン),ING-0597,プロポリスエキス(指標成分:ア,F08,集中力,Concentration,专注力,1,1,19,17
微細藻類由来フコキサンチン,ING-0598,フコキサンチン,F05,体脂肪,Body Fat,体脂肪,1,1,19,17
ピニトール,ING-0600,ピニトール,F02,血糖値,Blood Sugar,血糖调节,1,1,19,17
マルチトール,ING-0601,マルチトール,F02,血糖値,Blood Sugar,血糖调节,1,1,19,17
大麦由来β-グルカン,ING-0100,β-グルカン,F03,血圧,Blood Pressure,血压,1,15,19,46
5‐ジグルコシド,ING-0602,5‐ジグルコシド,F11,疲労感,Anti-Fatigue,抗疲劳,1,1,19,17
5‐ジグルコシド,ING-0602,5‐ジグルコシド,F14,目の健康,Eye Health,眼部健康,1,1,19,17
5‐ジグルコシド,ING-0602,5‐ジグルコシド,F15,肌の健康,Skin Health,皮肤健康,1,1,19,17
サケ鼻軟骨由来プロテオグリカン サケ鼻軟骨由来非変性II型コラーゲン,ING-0603,コラーゲン,F12,骨の健康,Bone Health,骨骼健康,1,1,19,17
サケ鼻軟骨由来プロテオグリカン サケ鼻軟骨由来非変性II型コラーゲン,ING-0603,コラーゲン,F13,関節,Joint Health,关节健康,1,1,19,17
GABA(γ-アミノ酪酸),ING-0181,GABA,F02,血糖値,Blood Sugar,血糖调节,1,6,19,35
GABA(γ-アミノ酪酸),ING-0181,GABA,F04,中性脂肪,Triglycerides,甘油三酯,1,6,19,35
紫サツマイモ由来アントシアニン,ING-0604,ブルーベリー,F21,肝機能,Liver Health,肝脏健康,1,1,19,17
ビルベリー由来アントシアニン イチョウ葉フラボノイド配糖体 イチョウ葉テルペンラクトン,ING-0605,イチョウ葉,F07,認知機能,Cognitive Function,认知功能,1,1,19,17
ビルベリー由来アントシアニン イチョウ葉フラボノイド配糖体 イチョウ葉テルペンラクトン,ING-0605,イチョウ葉,F11,疲労感,Anti-Fatigue,抗疲劳,1,1,19,17
ビルベリー由来アントシアニン イチョウ葉フラボノイド配糖体 イチョウ葉テルペンラクトン,ING-0605,イチョウ葉,F14,目の健康,Eye Health,眼部健康,1,1,19,17
ビルベリー由来アントシアニン イチョウ葉フラボノイド配糖体 イチョウ葉テルペンラクトン,ING-0605,イチョウ葉,F20,血流,Blood Circulation,血液循环,1,1,19,17
還元難消化性デキストリン,ING-0606,食物繊維,F02,血糖値,Blood Sugar,血糖调节,1,1,19,17
αーリノレン酸,ING-0607,αーリノレン酸,F06,コレステロール,Cholesterol,胆固醇,1,1,19,17
みかん混合発酵茶葉由来ヘスペリジン,ING-0358,みかん混合発酵茶葉ヘスペリジン,F03,血圧,Blood Pressure,血压,1,2,19,23
松樹皮由来プロシアニジン,ING-0155,りんご,F03,血圧,Blood Pressure,血压,1,7,19,36
GABA・リコピン,ING-0608,GABA,F06,コレステロール,Cholesterol,胆固醇,1,1,19,17
GABA・リコピン,ING-0608,GABA,F10,リラックス,Stress Relief,放松减压,1,1,19,17
β-クリプトキサンチン,ING-0101,β-クリプトキサンチン,F03,血圧,Blood Pressure,血压,1,15,19,46
グロビン由来バリン-バリン- チロシン-プロリン,ING-0609,グロビンバリン-バリン- チロ,F02,血糖値,Blood Sugar,血糖调节,1,1,19,17
グロビン由来バリン-バリン- チロシン-プロリン,ING-0609,グロビンバリン-バリン- チロ,F04,中性脂肪,Triglycerides,甘油三酯,1,1,19,17
ロズマリン酸,ING-0610,ロズマリン酸,F14,目の健康,Eye Health,眼部健康,1,1,19,17
ロズマリン酸,ING-0610,ロズマリン酸,F26,アレルギー,Allergy Relief,抗过敏,1,1,19,17
桑の葉イミノシュガー・キトサン・茶花サポニン・ブラックジンジャー由来ポリメトキシフラボン,ING-0612,桑の葉イミノシュガー・キトサン,F02,血糖値,Blood Sugar,血糖调节,1,1,19,17
桑の葉イミノシュガー・キトサン・茶花サポニン・ブラックジンジャー由来ポリメトキシフラボン,ING-0612,桑の葉イミノシュガー・キトサン,F04,中性脂肪,Triglycerides,甘油三酯,1,1,19,17
桑の葉イミノシュガー・キトサン・茶花サポニン・ブラックジンジャー由来ポリメトキシフラボン,ING-0612,桑の葉イミノシュガー・キトサン,F05,体脂肪,Body Fat,体脂肪,1,1,19,17
ぶどう由来のプロアントシアニジン,ING-0613,りんご,F03,血圧,Blood Pressure,血压,1,1,19,17
セサミン・セサモリン,ING-0614,ごま,F06,コレステロール,Cholesterol,胆固醇,1,1,19,17
アンセリン,ING-0068,アンセリン,F05,体脂肪,Body Fat,体脂肪,1,27,19,54
グルコラファニン,ING-0615,グルコラファニン,F15,肌の健康,Skin Health,皮肤健康,1,1,19,17
グルコサミン塩酸塩 サケ鼻軟骨由来プロテオグリカン,ING-0616,グルコサミン,F12,骨の健康,Bone Health,骨骼健康,1,1,19,17
グルコサミン塩酸塩 サケ鼻軟骨由来プロテオグリカン,ING-0616,グルコサミン,F13,関節,Joint Health,关节健康,1,1,19,17
フェルラ酸,ING-0617,フェルラ酸,F07,認知機能,Cognitive Function,认知功能,1,1,19,17
フェルラ酸,ING-0617,フェルラ酸,F08,集中力,Concentration,专注力,1,1,19,17
ローヤルゼリー由来ペプチド,ING-0618,ローヤルゼリーペプチド,F15,肌の健康,Skin Health,皮肤健康,1,1,19,17
ローヤルゼリー由来10-ヒドロキシ-2-デセン酸,ING-0619,ローヤルゼリー10-ヒドロキシ,F15,肌の健康,Skin Health,皮肤健康,1,1,19,17
HMB,ING-0620,HMB,F19,筋肉,Muscle Health,肌肉健康,1,1,19,17
ビルベリー由来アントシアニン ルテイン・ゼアキサンチン,ING-0621,ルテイン,F10,リラックス,Stress Relief,放松减压,1,1,19,17
ビルベリー由来アントシアニン ルテイン・ゼアキサンチン,ING-0621,ルテイン,F11,疲労感,Anti-Fatigue,抗疲劳,1,1,19,17
ビルベリー由来アントシアニン ルテイン・ゼアキサンチン,ING-0621,ルテイン,F14,目の健康,Eye Health,眼部健康,1,1,19,17
イチョウ葉フラボノイド配糖体 イチョウ葉テルペンラクトン,ING-0622,イチョウ葉,F07,認知機能,Cognitive Function,认知功能,1,1,19,17
イチョウ葉フラボノイド配糖体 イチョウ葉テルペンラクトン,ING-0622,イチョウ葉,F20,血流,Blood Circulation,血液循环,1,1,19,17
トリペプチドMKP(メチオニン-リジン-プロリン)・γ-アミノ酪酸,ING-0623,トリペプチドMKP(メチオニン,F03,血圧,Blood Pressure,血压,1,1,19,17
イソマルトデキストリン GABA,ING-0624,GABA,F02,血糖値,Blood Sugar,血糖调节,1,1,19,17
イソマルトデキストリン GABA,ING-0624,GABA,F03,血圧,Blood Pressure,血压,1,1,19,17
イソマルトデキストリン GABA,ING-0624,GABA,F04,中性脂肪,Triglycerides,甘油三酯,1,1,19,17
カシスアントシアニン,ING-0625,ブルーベリー,F10,リラックス,Stress Relief,放松减压,1,1,19,17
カシスアントシアニン,ING-0625,ブルーベリー,F14,目の健康,Eye Health,眼部健康,1,1,19,17
カシスアントシアニン,ING-0625,ブルーベリー,F20,血流,Blood Circulation,血液循环,1,1,19,17
イソマルトデキストリン,ING-0626,イソマルトデキストリン,F02,血糖値,Blood Sugar,血糖调节,1,1,19,17
